global_idx,surah,verse,n_letters,rhyme_letter,topics,pct_emphatic,pct_resonant,pct_plosive,pct_fricative,pct_guttural,pct_labial
293,2,286,196,ن,mercy|polytheism-rejection,0.07653,0.41837,0.16837,0.14796,0.14796,0.17347
294,3,1,3,م,,0.0,0.66667,0.0,0.0,0.0,0.33333
295,3,2,24,م,monotheism,0.04167,0.5,0.125,0.16667,0.25,0.125
296,3,3,53,ل,prophets,0.07547,0.45283,0.26415,0.11321,0.11321,0.15094
297,3,4,74,م,punishment|polytheism-rejection,0.06757,0.41892,0.2027,0.18919,0.12162,0.16216
298,3,5,37,ء,creation,0.05405,0.43243,0.10811,0.24324,0.21622,0.13514
299,3,6,50,م,monotheism,0.06,0.44,0.14,0.24,0.2,0.16
300,3,7,197,ب,prophets|dialogue,0.03046,0.42132,0.24365,0.15736,0.18782,0.23858
301,3,8,54,ب,mercy,0.05556,0.38889,0.31481,0.14815,0.18519,0.18519
302,3,9,47,د,,0.04255,0.48936,0.14894,0.12766,0.14894,0.17021
303,3,10,66,ر,hell|polytheism-rejection,0.04545,0.5303,0.18182,0.13636,0.19697,0.22727
304,3,11,68,ب,punishment|polytheism-rejection,0.04412,0.38235,0.27941,0.19118,0.17647,0.26471
305,3,12,43,د,hell|eschatology|polytheism-rejection,0.06977,0.46512,0.23256,0.2093,0.13953,0.23256
306,3,13,116,ر,polytheism-rejection,0.10345,0.44828,0.24138,0.18966,0.18966,0.16379
307,3,14,125,ب,nature-imagery,0.064,0.472,0.128,0.192,0.152,0.176
308,3,15,107,د,paradise|dialogue,0.11215,0.43925,0.25234,0.15888,0.16822,0.18692
309,3,16,50,ر,mercy|punishment|hell|dialogue,0.1,0.5,0.14,0.12,0.08,0.2
310,3,17,54,ر,mercy,0.14815,0.5,0.16667,0.14815,0.05556,0.18519
311,3,18,72,م,creation|legal|monotheism,0.04167,0.40278,0.20833,0.18056,0.26389,0.15278
312,3,19,107,ب,polytheism-rejection,0.01869,0.42056,0.21495,0.14019,0.17757,0.19626
313,3,20,122,د,dialogue,0.04098,0.43443,0.27869,0.13115,0.15574,0.2541
314,3,21,88,م,punishment|prophets|polytheism-rejection,0.10227,0.52273,0.22727,0.13636,0.10227,0.21591
315,3,22,50,ن,,0.08,0.5,0.18,0.16,0.2,0.2
316,3,23,81,ن,prophets,0.07407,0.50617,0.22222,0.12346,0.1358,0.24691
317,3,24,65,ن,hell|dialogue,0.06154,0.47692,0.2,0.12308,0.12308,0.23077
318,3,25,53,ن,,0.03774,0.49057,0.16981,0.22642,0.09434,0.33962
319,3,26,92,ر,dialogue,0.04348,0.43478,0.30435,0.1087,0.13043,0.15217
320,3,27,86,ب,paradise,0.0814,0.52326,0.18605,0.15116,0.10465,0.17442
321,3,28,113,ر,polytheism-rejection,0.0531,0.53097,0.15929,0.17699,0.15044,0.20354
322,3,29,79,ر,creation|dialogue,0.08861,0.46835,0.18987,0.16456,0.1519,0.25316
323,3,30,96,د,mercy,0.05208,0.46875,0.21875,0.16667,0.16667,0.28125
324,3,31,62,م,mercy|prophets|dialogue,0.06452,0.5,0.22581,0.19355,0.16129,0.30645
325,3,32,47,ن,prophets|dialogue|polytheism-rejection,0.08511,0.48936,0.17021,0.14894,0.14894,0.19149
326,3,33,48,ن,prophets,0.08333,0.47917,0.16667,0.10417,0.22917,0.20833
327,3,34,27,م,,0.11111,0.44444,0.07407,0.25926,0.25926,0.22222
328,3,35,66,م,prophets|dialogue,0.13636,0.48485,0.27273,0.09091,0.13636,0.18182
329,3,36,109,م,mercy|prophets|dialogue,0.09174,0.44037,0.20183,0.16514,0.16514,0.18349
330,3,37,138,ب,paradise|prophets|prayer|dialogue,0.10145,0.36957,0.23913,0.19565,0.16667,0.15942
331,3,38,52,ء,dialogue,0.11538,0.38462,0.28846,0.15385,0.19231,0.11538
332,3,39,92,ن,prophets|prayer,0.09783,0.45652,0.18478,0.19565,0.1413,0.21739
333,3,40,63,ء,dialogue,0.12698,0.46032,0.25397,0.09524,0.12698,0.15873
334,3,41,80,ر,prayer|dialogue,0.1,0.375,0.275,0.1375,0.1375,0.1375
335,3,42,60,ن,prophets|dialogue,0.13333,0.38333,0.21667,0.15,0.15,0.15
336,3,43,37,ن,prophets|prayer,0.13514,0.51351,0.21622,0.02703,0.08108,0.16216
337,3,44,81,ن,prophets,0.04938,0.51852,0.25926,0.16049,0.18519,0.23457
338,3,45,91,ن,prophets|dialogue,0.07692,0.49451,0.17582,0.16484,0.15385,0.20879
339,3,46,33,ن,,0.0303,0.54545,0.09091,0.18182,0.09091,0.21212
340,3,47,79,ن,creation|dialogue,0.11392,0.48101,0.24051,0.1519,0.10127,0.17722
341,3,48,35,ل,,0.02857,0.48571,0.2,0.11429,0.17143,0.22857
342,3,49,187,ن,prophets|nature-imagery,0.07487,0.47594,0.32086,0.12834,0.19251,0.22995
343,3,50,80,ن,legal,0.1,0.4875,0.2625,0.1125,0.15,0.2625
344,3,51,34,م,prayer,0.17647,0.38235,0.26471,0.20588,0.14706,0.26471
345,3,52,86,ن,prophets|dialogue|polytheism-rejection,0.09302,0.47674,0.13953,0.18605,0.17442,0.17442
346,3,53,46,ن,prophets|legal,0.04348,0.3913,0.23913,0.1087,0.1087,0.21739
347,3,54,30,ن,polytheism-rejection,0.13333,0.63333,0.1,0.1,0.1,0.23333
348,3,55,132,ن,prophets|dialogue|eschatology|polytheism-rejection,0.06818,0.46212,0.2197,0.15909,0.12879,0.25
349,3,56,60,ن,punishment|polytheism-rejection,0.06667,0.41667,0.15,0.21667,0.15,0.23333
350,3,57,59,ن,,0.05085,0.52542,0.10169,0.16949,0.15254,0.27119
351,3,58,32,م,prophets,0.03125,0.5,0.21875,0.125,0.125,0.125
352,3,59,47,ن,creation|prophets|dialogue,0.06383,0.44681,0.23404,0.19149,0.17021,0.17021
353,3,60,25,ن,,0.12,0.56,0.24,0.08,0.04,0.24
354,3,61,114,ن,punishment|dialogue,0.00877,0.39474,0.25439,0.14035,0.17544,0.22807
355,3,62,54,م,monotheism,0.07407,0.44444,0.12963,0.24074,0.24074,0.12963
356,3,63,28,ن,,0.0,0.5,0.17857,0.17857,0.14286,0.28571
357,3,64,129,ن,legal|prayer|dialogue|polytheism-rejection,0.04651,0.4031,0.24806,0.13178,0.15504,0.22481
358,3,65,70,ن,prophets,0.04286,0.42857,0.27143,0.11429,0.18571,0.2
359,3,66,75,ن,,0.0,0.48,0.21333,0.14667,0.2,0.28
360,3,67,61,ن,prophets|polytheism-rejection,0.06557,0.54098,0.13115,0.11475,0.06557,0.21311
361,3,68,66,ن,prophets,0.01515,0.54545,0.15152,0.12121,0.15152,0.22727
362,3,69,54,ن,,0.07407,0.5,0.2037,0.16667,0.14815,0.27778
363,3,70,39,ن,legal|polytheism-rejection,0.02564,0.41026,0.33333,0.12821,0.15385,0.20513
364,3,71,52,ن,,0.05769,0.44231,0.32692,0.07692,0.11538,0.25
365,3,72,79,ن,polytheism-rejection,0.07595,0.44304,0.20253,0.1519,0.20253,0.18987
366,3,73,115,م,dialogue,0.03478,0.44348,0.27826,0.11304,0.2,0.18261
367,3,74,34,م,mercy,0.11765,0.44118,0.11765,0.29412,0.17647,0.20588
368,3,75,144,ن,dialogue,0.04861,0.5,0.25694,0.10417,0.1875,0.20139
369,3,76,36,ن,,0.05556,0.36111,0.27778,0.16667,0.19444,0.25
370,3,77,116,م,punishment|eschatology,0.06034,0.53448,0.14655,0.17241,0.18966,0.19828
371,3,78,120,ن,dialogue,0.03333,0.54167,0.18333,0.125,0.14167,0.29167
372,3,79,120,ن,prophets,0.03333,0.50833,0.25,0.075,0.075,0.25
373,3,80,67,ن,prophets|polytheism-rejection,0.0597,0.46269,0.31343,0.08955,0.16418,0.26866
374,3,81,146,ن,prophets|legal|dialogue,0.11644,0.43836,0.26712,0.15068,0.15753,0.20548
375,3,82,29,ن,,0.03448,0.37931,0.27586,0.2069,0.13793,0.31034
376,3,83,62,ن,creation,0.09677,0.51613,0.16129,0.17742,0.19355,0.22581
377,3,84,126,ن,prophets|dialogue,0.06349,0.51587,0.18254,0.13492,0.1746,0.28571
378,3,85,52,ن,,0.07692,0.53846,0.13462,0.21154,0.17308,0.21154
379,3,86,83,ن,prophets|legal|polytheism-rejection,0.07229,0.46988,0.19277,0.15663,0.14458,0.21687
380,3,87,47,ن,punishment|eschatology,0.0,0.44681,0.21277,0.14894,0.29787,0.14894
381,3,88,37,ن,punishment,0.05405,0.45946,0.05405,0.27027,0.18919,0.21622
382,3,89,43,م,mercy,0.06977,0.44186,0.18605,0.2093,0.18605,0.23256
383,3,90,62,ن,mercy|polytheism-rejection,0.06452,0.41935,0.27419,0.14516,0.12903,0.25806
384,3,91,91,ن,punishment|creation|polytheism-rejection,0.07692,0.47253,0.20879,0.17582,0.16484,0.28571
385,3,92,56,م,,0.05357,0.46429,0.21429,0.14286,0.125,0.28571
386,3,93,99,ن,creation|prophets|legal|dialogue,0.10101,0.41414,0.25253,0.14141,0.16162,0.15152
387,3,94,44,ن,,0.04545,0.40909,0.20455,0.18182,0.13636,0.25
388,3,95,47,ن,prophets|dialogue|polytheism-rejection,0.10638,0.44681,0.19149,0.17021,0.12766,0.23404
389,3,96,42,ن,prayer,0.04762,0.47619,0.2381,0.11905,0.14286,0.21429
390,3,97,99,ن,prophets|polytheism-rejection,0.0404,0.45455,0.19192,0.15152,0.18182,0.18182
391,3,98,50,ن,legal|dialogue|polytheism-rejection,0.04,0.44,0.24,0.12,0.16,0.18
392,3,99,77,ن,legal|dialogue,0.02597,0.42857,0.23377,0.14286,0.19481,0.23377
393,3,100,69,ن,dialogue,0.07246,0.46377,0.26087,0.07246,0.11594,0.2029
394,3,101,74,م,prophets|polytheism-rejection,0.10811,0.45946,0.27027,0.16216,0.12162,0.24324
395,3,102,54,ن,dialogue,0.05556,0.46296,0.24074,0.11111,0.14815,0.2037
396,3,103,157,ن,hell|prayer,0.05732,0.40127,0.26115,0.16561,0.17834,0.24204
397,3,104,70,ن,legal,0.05714,0.61429,0.17143,0.1,0.18571,0.3
398,3,105,65,م,punishment,0.04615,0.41538,0.24615,0.12308,0.13846,0.27692
399,3,106,81,ن,punishment|dialogue|polytheism-rejection,0.04938,0.40741,0.2963,0.17284,0.11111,0.35802
400,3,107,43,ن,mercy,0.04651,0.44186,0.11628,0.30233,0.2093,0.27907
401,3,108,49,ن,prophets,0.06122,0.5102,0.18367,0.10204,0.14286,0.12245
402,3,109,44,ر,creation,0.09091,0.5,0.13636,0.13636,0.13636,0.25
403,3,110,113,ن,legal,0.0708,0.53982,0.21239,0.13274,0.17699,0.25664
404,3,111,48,ن,,0.125,0.5625,0.22917,0.08333,0.08333,0.22917
405,3,112,152,ن,prophets|polytheism-rejection,0.07237,0.44079,0.23026,0.16447,0.15789,0.24342
406,3,113,59,ن,prayer,0.01695,0.45763,0.25424,0.13559,0.20339,0.16949
407,3,114,84,ن,legal,0.08333,0.61905,0.11905,0.10714,0.15476,0.2619
408,3,115,40,ن,,0.075,0.6,0.1,0.15,0.125,0.3
409,3,116,77,ن,hell|polytheism-rejection,0.03896,0.48052,0.16883,0.18182,0.22078,0.20779
410,3,117,98,ن,punishment|nature-imagery,0.10204,0.45918,0.13265,0.30612,0.17347,0.2449
411,3,118,125,ن,creation|dialogue,0.064,0.416,0.296,0.12,0.152,0.24
412,3,119,127,ر,dialogue,0.06299,0.45669,0.24409,0.12598,0.16535,0.25984
413,3,120,88,ط,,0.09091,0.40909,0.27273,0.21591,0.19318,0.23864
414,3,121,49,م,prophets|prayer,0.04082,0.4898,0.26531,0.10204,0.20408,0.22449
415,3,122,57,ن,,0.01754,0.49123,0.19298,0.15789,0.15789,0.24561
416,3,123,47,ن,,0.12766,0.44681,0.29787,0.14894,0.12766,0.21277
417,3,124,60,ن,prayer|dialogue,0.03333,0.53333,0.26667,0.13333,0.13333,0.23333
418,3,125,69,ن,,0.07246,0.46377,0.27536,0.15942,0.13043,0.34783
419,3,126,68,م,creation,0.07353,0.47059,0.20588,0.13235,0.16176,0.20588
420,3,127,43,ن,polytheism-rejection,0.13953,0.44186,0.27907,0.13953,0.11628,0.25581
421,3,128,45,ن,mercy|punishment|prophets,0.04444,0.53333,0.2,0.17778,0.22222,0.28889
422,3,129,61,م,mercy|punishment|creation,0.08197,0.52459,0.08197,0.22951,0.14754,0.27869
423,3,130,62,ن,dialogue,0.06452,0.3871,0.17742,0.16129,0.17742,0.19355
424,3,131,27,ن,hell|polytheism-rejection,0.11111,0.44444,0.25926,0.03704,0.07407,0.11111
425,3,132,29,ن,mercy|prophets,0.10345,0.58621,0.13793,0.10345,0.17241,0.24138
426,3,133,55,ن,mercy|paradise|creation,0.14545,0.43636,0.2,0.16364,0.18182,0.21818
427,3,134,71,ن,mercy,0.08451,0.50704,0.07042,0.19718,0.11268,0.15493
428,3,135,104,ن,mercy|prayer,0.05769,0.48077,0.07692,0.25,0.16346,0.29808
429,3,136,70,ن,mercy|paradise,0.07143,0.44286,0.22857,0.17143,0.22857,0.18571
430,3,137,54,ن,creation|polytheism-rejection,0.14815,0.40741,0.24074,0.2037,0.07407,0.22222
431,3,138,29,ن,,0.06897,0.48276,0.13793,0.2069,0.13793,0.2069
432,3,139,41,ن,,0.0,0.56098,0.21951,0.07317,0.17073,0.2439
433,3,140,105,ن,,0.06667,0.49524,0.17143,0.18095,0.13333,0.2
434,3,141,33,ن,punishment|polytheism-rejection,0.09091,0.57576,0.09091,0.18182,0.12121,0.21212
435,3,142,60,ن,paradise|creation,0.03333,0.5,0.18333,0.13333,0.15,0.21667
436,3,143,51,ن,,0.13725,0.54902,0.35294,0.07843,0.09804,0.29412
437,3,144,107,ن,prophets,0.11215,0.4486,0.25234,0.14019,0.14953,0.18692
438,3,145,99,ن,,0.0404,0.44444,0.24242,0.15152,0.14141,0.19192
439,3,146,88,ن,prophets,0.07955,0.47727,0.15909,0.17045,0.11364,0.28409
440,3,147,87,ن,mercy|dialogue|polytheism-rejection,0.12644,0.45977,0.18391,0.11494,0.09195,0.22989
441,3,148,50,ن,,0.02,0.42,0.14,0.26,0.2,0.2
442,3,149,64,ن,dialogue|polytheism-rejection,0.09375,0.4375,0.23438,0.10938,0.14062,0.1875
443,3,150,26,ن,,0.11538,0.61538,0.07692,0.15385,0.11538,0.23077
444,3,151,84,ن,hell|polytheism-rejection,0.09524,0.4881,0.16667,0.15476,0.08333,0.2619
445,3,152,166,ن,mercy|prophets,0.07831,0.46988,0.22289,0.16867,0.15663,0.25301
446,3,153,106,ن,prophets|prayer|nature-imagery,0.04717,0.42453,0.22642,0.15094,0.16038,0.28302
447,3,154,291,ر,dialogue,0.08247,0.49141,0.20275,0.17526,0.15464,0.22337
448,3,155,89,م,mercy,0.05618,0.44944,0.17978,0.1573,0.14607,0.22472
449,3,156,157,ر,dialogue|polytheism-rejection,0.07006,0.48408,0.16561,0.1465,0.12739,0.2293
450,3,157,53,ن,mercy,0.07547,0.58491,0.15094,0.18868,0.18868,0.30189
451,3,158,28,ن,eschatology,0.07143,0.53571,0.28571,0.10714,0.17857,0.21429
452,3,159,121,ن,mercy|prophets,0.06612,0.46281,0.1405,0.23967,0.16529,0.26446
453,3,160,75,ن,,0.05333,0.53333,0.16,0.17333,0.13333,0.22667
454,3,161,68,ن,prophets|legal|eschatology,0.02941,0.54412,0.17647,0.16176,0.10294,0.29412
455,3,162,53,ر,hell,0.09434,0.43396,0.22642,0.18868,0.18868,0.28302
456,3,163,32,ن,,0.09375,0.5,0.1875,0.125,0.15625,0.21875
457,3,164,107,ن,prophets,0.03738,0.51402,0.17757,0.16822,0.16822,0.25234
458,3,165,73,ر,dialogue,0.10959,0.38356,0.31507,0.17808,0.19178,0.19178
459,3,166,47,ن,,0.04255,0.51064,0.19149,0.08511,0.12766,0.2766
460,3,167,151,ن,dialogue|polytheism-rejection,0.06623,0.50993,0.19205,0.11921,0.13245,0.28477
461,3,168,74,ن,dialogue,0.10811,0.43243,0.25676,0.09459,0.13514,0.21622
462,3,169,54,ن,paradise,0.07407,0.44444,0.24074,0.16667,0.14815,0.2037
463,3,170,78,ن,,0.05128,0.51282,0.11538,0.26923,0.19231,0.29487
464,3,171,47,ن,,0.08511,0.55319,0.14894,0.17021,0.17021,0.21277
465,3,172,69,م,prophets,0.10145,0.44928,0.18841,0.17391,0.14493,0.21739
466,3,173,77,ل,dialogue|eschatology,0.03896,0.44156,0.14286,0.18182,0.12987,0.20779
467,3,174,64,م,,0.09375,0.48438,0.09375,0.25,0.14062,0.3125
468,3,175,54,ن,,0.01852,0.48148,0.18519,0.2037,0.18519,0.27778
469,3,176,87,م,punishment|prophets|polytheism-rejection,0.09195,0.48276,0.10345,0.22989,0.1954,0.13793
470,3,177,53,م,punishment|polytheism-rejection,0.07547,0.49057,0.15094,0.15094,0.13208,0.16981
471,3,178,74,ن,punishment|polytheism-rejection,0.02703,0.54054,0.12162,0.2027,0.16216,0.24324
472,3,179,146,م,prophets,0.05479,0.50685,0.19178,0.13014,0.15068,0.20548
473,3,180,122,ر,creation|eschatology,0.08197,0.51639,0.13115,0.20492,0.15574,0.27869
474,3,181,95,ق,punishment|hell|prophets|dialogue,0.13684,0.44211,0.24211,0.14737,0.15789,0.17895
475,3,182,37,د,,0.05405,0.45946,0.32432,0.10811,0.10811,0.21622
476,3,183,120,ن,hell|creation|prophets|dialogue,0.10833,0.45833,0.30833,0.09167,0.11667,0.15833
477,3,184,55,ر,prophets|polytheism-rejection,0.09091,0.38182,0.36364,0.10909,0.03636,0.27273
478,3,185,99,ر,paradise|hell|eschatology,0.07071,0.43434,0.18182,0.19192,0.16162,0.22222
479,3,186,108,ر,polytheism-rejection,0.06481,0.49074,0.25926,0.12037,0.09259,0.28704
480,3,187,99,ن,prophets|dialogue,0.07071,0.43434,0.21212,0.21212,0.13131,0.23232
481,3,188,86,م,punishment,0.01163,0.44186,0.17442,0.2093,0.16279,0.32558
482,3,189,38,ر,creation,0.10526,0.5,0.18421,0.13158,0.13158,0.15789
483,3,190,57,ب,creation,0.07018,0.47368,0.19298,0.12281,0.14035,0.17544
484,3,191,100,ر,punishment|hell|creation|prayer|dialogue,0.12,0.41,0.2,0.16,0.1,0.21
485,3,192,45,ر,hell,0.13333,0.48889,0.22222,0.15556,0.13333,0.15556
486,3,193,95,ر,mercy|dialogue,0.07368,0.47368,0.2,0.09474,0.11579,0.24211
487,3,194,58,د,prophets|eschatology,0.05172,0.43103,0.2069,0.10345,0.13793,0.17241
488,3,195,188,ب,paradise,0.06915,0.43617,0.21277,0.17553,0.18085,0.2234
489,3,196,29,د,polytheism-rejection,0.10345,0.44828,0.24138,0.13793,0.03448,0.17241
490,3,197,30,د,hell,0.03333,0.43333,0.23333,0.16667,0.2,0.3
491,3,198,85,ر,paradise,0.08235,0.47059,0.18824,0.15294,0.16471,0.11765
492,3,199,121,ب,,0.04132,0.49587,0.21488,0.14876,0.21488,0.17355
493,3,200,57,ن,dialogue,0.12281,0.45614,0.17544,0.12281,0.10526,0.26316
494,4,1,125,ا,creation,0.08,0.416,0.2,0.176,0.144,0.184
495,4,2,82,ا,legal,0.02439,0.42683,0.29268,0.07317,0.14634,0.28049
496,4,3,115,ا,legal,0.03478,0.38261,0.25217,0.14783,0.14783,0.25217
497,4,4,58,ا,legal,0.06897,0.39655,0.24138,0.22414,0.22414,0.17241
498,4,5,79,ا,mercy|creation,0.07595,0.4557,0.17722,0.1519,0.13924,0.29114
499,4,6,186,ا,legal|eschatology,0.03763,0.39247,0.21505,0.19355,0.17204,0.27419
500,4,7,91,ا,,0.15385,0.52747,0.21978,0.08791,0.05495,0.25275
501,4,8,70,ا,mercy|legal,0.14286,0.48571,0.14286,0.17143,0.11429,0.3
502,4,9,71,ا,,0.08451,0.47887,0.11268,0.22535,0.12676,0.22535
503,4,10,63,ا,hell|legal,0.07937,0.55556,0.15873,0.11111,0.11111,0.20635
504,4,11,271,ا,creation|legal,0.05535,0.4428,0.22509,0.21033,0.18081,0.21033
505,4,12,299,م,creation|legal,0.07358,0.49498,0.22408,0.17057,0.15385,0.2408
506,4,13,79,م,paradise|prophets,0.06329,0.44304,0.18987,0.21519,0.17722,0.13924
507,4,14,55,ن,punishment|hell|prophets,0.05455,0.43636,0.12727,0.25455,0.23636,0.18182
508,4,15,107,ا,legal,0.00935,0.41121,0.20561,0.2243,0.18692,0.21495
509,4,16,70,ا,mercy,0.05714,0.38571,0.18571,0.18571,0.2,0.21429
510,4,17,90,ا,mercy,0.02222,0.51111,0.18889,0.13333,0.17778,0.23333
511,4,18,106,ا,mercy|punishment|dialogue|polytheism-rejection,0.03774,0.4434,0.24528,0.14151,0.17925,0.18868
512,4,19,157,ا,mercy|legal|dialogue,0.06369,0.42038,0.19745,0.20382,0.21019,0.19108
513,4,20,83,ا,,0.04819,0.33735,0.3253,0.18072,0.19277,0.20482
514,4,21,49,ا,,0.12245,0.32653,0.26531,0.26531,0.20408,0.2449
515,4,22,63,ا,legal,0.03175,0.33333,0.26984,0.19048,0.1746,0.20635
516,4,23,265,ا,mercy|legal,0.04151,0.42264,0.28302,0.12453,0.17736,0.24151
517,4,24,185,ا,legal,0.05946,0.44865,0.21622,0.17297,0.17297,0.23784
518,4,25,264,م,mercy|punishment|legal,0.06439,0.44318,0.20833,0.19697,0.18561,0.24621
519,4,26,61,م,mercy|legal,0.03279,0.62295,0.19672,0.09836,0.09836,0.22951
520,4,27,60,ا,mercy,0.05,0.56667,0.18333,0.08333,0.11667,0.2
521,4,28,34,ا,creation,0.08824,0.44118,0.14706,0.23529,0.20588,0.14706
522,4,29,99,ا,mercy|legal|dialogue,0.06061,0.44444,0.29293,0.08081,0.13131,0.20202
523,4,30,53,ا,hell,0.07547,0.49057,0.07547,0.20755,0.09434,0.18868
524,4,31,56,ا,paradise|legal,0.05357,0.42857,0.32143,0.10714,0.16071,0.21429
525,4,32,108,ا,creation,0.06481,0.42593,0.2037,0.16667,0.12037,0.23148
526,4,33,88,ا,creation|legal,0.05682,0.47727,0.23864,0.10227,0.13636,0.19318
527,4,34,192,ا,,0.08854,0.39062,0.17188,0.20833,0.16667,0.22917
528,4,35,92,ا,,0.06522,0.40217,0.19565,0.20652,0.22826,0.20652
529,4,36,158,ا,legal|prayer|polytheism-rejection,0.05696,0.43671,0.21519,0.10759,0.08228,0.23418
530,4,37,78,ا,punishment|polytheism-rejection,0.03846,0.5,0.16667,0.15385,0.14103,0.23077
531,4,38,85,ا,,0.09412,0.55294,0.15294,0.11765,0.11765,0.2
532,4,39,68,ا,,0.05882,0.52941,0.11765,0.14706,0.17647,0.29412
533,4,40,55,ا,,0.10909,0.41818,0.18182,0.23636,0.21818,0.12727
534,4,41,43,ا,prophets|legal,0.0,0.27907,0.34884,0.2093,0.25581,0.16279
535,4,42,61,ا,creation|prophets|polytheism-rejection,0.08197,0.5082,0.14754,0.18033,0.09836,0.2459
536,4,43,205,ا,mercy|creation|prayer|dialogue,0.06341,0.40488,0.24878,0.13659,0.15122,0.2439
537,4,44,64,ل,,0.09375,0.51562,0.21875,0.10938,0.07812,0.17188
538,4,45,44,ا,,0.04545,0.40909,0.22727,0.13636,0.18182,0.25
539,4,46,177,ا,punishment|dialogue|polytheism-rejection,0.08475,0.52542,0.11864,0.14124,0.16384,0.23729
540,4,47,121,ا,punishment|prophets|dialogue,0.06612,0.41322,0.2314,0.12397,0.16529,0.2314
541,4,48,69,ا,mercy|polytheism-rejection,0.10145,0.44928,0.18841,0.21739,0.14493,0.2029
542,4,49,54,ا,nature-imagery,0.03704,0.53704,0.16667,0.18519,0.11111,0.18519
543,4,50,40,ا,,0.075,0.4,0.2,0.2,0.1,0.25
544,4,51,94,ا,prayer|polytheism-rejection,0.05319,0.48936,0.25532,0.09574,0.11702,0.2234
545,4,52,43,ا,punishment,0.04651,0.55814,0.13953,0.16279,0.18605,0.11628
546,4,53,37,ا,nature-imagery,0.08108,0.51351,0.18919,0.13514,0.10811,0.18919
547,4,54,80,ا,prophets,0.05,0.4,0.225,0.175,0.2,0.2
548,4,55,38,ا,hell,0.05263,0.5,0.15789,0.23684,0.21053,0.36842
549,4,56,95,ا,punishment|hell|polytheism-rejection,0.06316,0.42105,0.2,0.17895,0.12632,0.16842
550,4,57,100,ا,paradise,0.07,0.42,0.18,0.22,0.19,0.16
551,4,58,102,ا,,0.03922,0.40196,0.2549,0.12745,0.22549,0.15686
552,4,59,132,ا,prophets|dialogue,0.06061,0.51515,0.19697,0.13636,0.18939,0.20455
553,4,60,125,ا,prophets|polytheism-rejection,0.088,0.496,0.248,0.104,0.152,0.2
554,4,61,65,ا,prophets|dialogue,0.09231,0.47692,0.2,0.12308,0.13846,0.15385
555,4,62,73,ا,,0.06849,0.34247,0.31507,0.20548,0.19178,0.24658
556,4,63,65,ا,,0.09231,0.47692,0.15385,0.23077,0.23077,0.27692
557,4,64,105,ا,mercy|prophets,0.07619,0.45714,0.1619,0.20952,0.1619,0.2381
558,4,65,77,ا,prophets,0.06494,0.48052,0.19481,0.19481,0.09091,0.28571
559,4,66,107,ا,,0.05607,0.47664,0.21495,0.14019,0.17757,0.26168
560,4,67,27,ا,,0.07407,0.44444,0.22222,0.11111,0.18519,0.14815
561,4,68,21,ا,,0.19048,0.42857,0.19048,0.19048,0.09524,0.19048
562,4,69,92,ا,prophets,0.07609,0.53261,0.15217,0.15217,0.17391,0.18478
563,4,70,28,ا,,0.03571,0.46429,0.10714,0.21429,0.10714,0.21429
564,4,71,49,ا,dialogue,0.06122,0.40816,0.14286,0.20408,0.14286,0.2449
565,4,72,63,ا,dialogue,0.07937,0.44444,0.30159,0.14286,0.22222,0.22222
566,4,73,75,ا,dialogue,0.05333,0.50667,0.22667,0.17333,0.13333,0.28
567,4,74,93,ا,,0.07527,0.46237,0.1828,0.21505,0.13978,0.17204
568,4,75,139,ا,dialogue,0.07914,0.53237,0.15108,0.1223,0.09353,0.16547
569,4,76,98,ا,polytheism-rejection,0.08163,0.45918,0.20408,0.14286,0.07143,0.16327
570,4,77,204,ا,prayer|dialogue|nature-imagery,0.09314,0.44608,0.23529,0.14216,0.14706,0.16176
571,4,78,143,ا,dialogue,0.06294,0.46853,0.23776,0.18182,0.16783,0.23077
572,4,79,73,ا,prophets|legal,0.05479,0.41096,0.17808,0.26027,0.13699,0.23288
573,4,80,49,ا,prophets,0.12245,0.44898,0.16327,0.18367,0.16327,0.20408
574,4,81,101,ا,dialogue,0.07921,0.44554,0.22772,0.15842,0.15842,0.24752
575,4,82,56,ا,,0.08929,0.46429,0.21429,0.14286,0.125,0.17857
576,4,83,135,ا,mercy|prophets,0.06667,0.51111,0.17778,0.14815,0.19259,0.23704
577,4,84,87,ا,punishment|prophets|polytheism-rejection,0.04598,0.3908,0.24138,0.21839,0.13793,0.17241
578,4,85,77,ا,,0.02597,0.4026,0.12987,0.2987,0.22078,0.16883
579,4,86,57,ا,,0.01754,0.36842,0.22807,0.24561,0.26316,0.17544
580,4,87,61,ا,eschatology|monotheism,0.06557,0.4918,0.18033,0.16393,0.19672,0.18033
581,4,88,88,ا,creation|polytheism-rejection,0.05682,0.47727,0.22727,0.18182,0.125,0.22727
