surah,verse,mushaf_index,n_words,n_segments,n_letters_rasm,n_root_tokens,n_lemma_tokens,n_pos_segments,n_hapax_root_tokens,frac_hapax_root_tokens,n_hapax_lemma_tokens,frac_hapax_lemma_tokens,mean_log10_root_freq,median_log10_root_freq,min_root_freq,mean_root_surprisal_bits,sum_root_surprisal_bits,frac_root_tokens_freq_le5,n_root_types,ttr_root,root_simpson_repeat,rime_pausal,rime_class_size,fasila_readable,share_nominal,share_verbal,share_pronominal,share_particle,segments_per_word,frac_derived_stems
12,65,1661,25,41,110,19,25,25,1,0.05263157894736842,1,0.04,1.5705387296045759,1.7708520116421442,1,10.391500124038425,197.43850235673008,0.10526315789473684,16,0.8421052631578947,0.017543859649122806,Iر,178,1,0.4,0.36,0.12,0.12,1.64,0.05263157894736842
12,66,1662,24,37,89,13,22,24,0,0.0,0,0.0,2.6078570907596084,2.739572344450092,28,6.9456031167750085,90.29284051807511,0.0,7,0.5384615384615384,0.10256410256410256,Iل,44,1,0.20833333333333334,0.3333333333333333,0.125,0.3333333333333333,1.5416666666666667,0.3076923076923077
12,67,1663,27,44,108,16,27,27,0,0.0,1,0.037037037037037035,2.225009941573894,1.9818467026190094,27,8.217393817702566,131.47830108324106,0.0,11,0.6875,0.05,Uن,1751,1,0.37037037037037035,0.2222222222222222,0.0,0.4074074074074074,1.6296296296296295,0.3125
12,68,1664,30,45,109,16,30,30,0,0.0,0,0.0,2.336291075693478,2.388234361700542,3,7.847725891839791,125.56361426943666,0.0625,14,0.875,0.025,Uن,1751,1,0.36666666666666664,0.23333333333333334,0.03333333333333333,0.36666666666666664,1.5,0.125
12,69,1665,16,26,63,8,15,16,0,0.0,0,0.0,2.302486102527933,2.0413208890785657,36,7.96002358194533,63.68018865556264,0.0,7,0.875,0.03571428571428571,Uن,1751,1,0.1875,0.375,0.125,0.3125,1.625,0.25
12,70,1666,15,24,64,10,15,15,0,0.0,0,0.0,1.3174031422171093,1.1760912590556813,3,11.232398343596667,112.32398343596667,0.4,8,0.8,0.044444444444444446,Uن,1751,1,0.5333333333333333,0.2,0.0,0.26666666666666666,1.6,0.3
12,71,1667,5,10,27,3,5,5,0,0.0,0,0.0,2.060500577416485,2.4683473304121573,3,8.763882096369118,26.291646289107355,0.3333333333333333,3,1.0,0.0,Uن,1751,1,0.0,0.6,0.0,0.4,2.0,0.3333333333333333
12,72,1668,12,19,44,8,9,12,1,0.125,1,0.1111111111111111,1.4760906636438338,1.5183144476810804,1,10.70524980786119,85.64199846288952,0.375,8,1.0,0.0,Iم,551,1,0.4166666666666667,0.25,0.3333333333333333,0.0,1.5833333333333333,0.0
12,73,1669,12,21,47,8,12,12,0,0.0,0,0.0,2.565807658806658,2.7975793980393266,9,7.0852883061535685,56.68230644922855,0.0,8,1.0,0.0,Iن,1293,1,0.25,0.4166666666666667,0.0,0.3333333333333333,1.75,0.125
12,74,1670,6,10,23,4,6,6,0,0.0,0,0.0,2.7252947657493043,2.796631954286728,118,6.555483604828487,26.221934419313946,0.0,4,1.0,0.0,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.6666666666666667,0.0
12,75,1671,11,18,42,7,10,11,0,0.0,0,0.0,2.0830619274055406,2.0718820073061255,4,8.688934913981887,60.822544397873216,0.14285714285714285,5,0.7142857142857143,0.14285714285714285,Iن,1293,1,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,1.6363636363636365,0.0
12,76,1672,33,46,122,23,33,33,0,0.0,0,0.0,2.0673711893975657,2.0043213737826426,7,8.741058417400097,201.04434360020224,0.0,17,0.7391304347826086,0.03162055335968379,Iم,551,1,0.48484848484848486,0.24242424242424243,0.06060606060606061,0.21212121212121213,1.393939393939394,0.043478260869565216
12,77,1673,24,36,84,14,21,24,0,0.0,0,0.0,2.186225723480531,2.225309281725863,9,8.346232201425147,116.84725081995207,0.0,12,0.8571428571428571,0.02197802197802198,Uن,1751,1,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.20833333333333334,1.5,0.14285714285714285
12,78,1674,15,25,62,10,14,15,0,0.0,0,0.0,2.250092378426719,2.247313802981038,4,8.134071766032928,81.34071766032929,0.1,10,1.0,0.0,Iن,1293,1,0.5333333333333333,0.2,0.06666666666666667,0.2,1.6666666666666667,0.1
12,79,1675,13,18,48,8,13,13,0,0.0,0,0.0,2.37920379521946,2.3696793522306225,17,7.705172923218409,61.641383385747275,0.0,8,1.0,0.0,Uن,1751,1,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.38461538461538464,1.3846153846153846,0.0
12,80,1676,37,55,137,20,34,37,0,0.0,1,0.029411764705882353,2.168773163916769,2.2495409736941627,3,8.404208349367703,168.08416698735408,0.05,17,0.85,0.015789473684210527,Iن,1293,1,0.32432432432432434,0.24324324324324326,0.10810810810810811,0.32432432432432434,1.4864864864864864,0.1
12,81,1677,17,32,70,11,17,17,0,0.0,0,0.0,2.2098813748024053,2.0681858617461617,9,8.267649828696154,90.9441481156577,0.0,10,0.9090909090909091,0.01818181818181818,Iن,1293,1,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.29411764705882354,1.8823529411764706,0.0
12,82,1678,11,22,50,6,11,11,0,0.0,0,0.0,2.0242132749213244,2.15046070423477,3,8.884425906015469,53.306555436092815,0.16666666666666666,6,1.0,0.0,Uن,1751,1,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,2.0,0.16666666666666666
12,83,1679,18,26,70,12,15,18,0,0.0,0,0.0,2.2330790571177377,2.3583354877800677,4,8.190588796076579,98.28706555291895,0.08333333333333333,12,1.0,0.0,Iم,551,1,0.4444444444444444,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.4444444444444444,0.08333333333333333
12,84,1680,12,21,50,7,11,12,0,0.0,0,0.0,1.6562837542595115,1.6232492903979006,5,10.106661317640386,70.7466292234827,0.14285714285714285,7,1.0,0.0,Iم,551,1,0.4166666666666667,0.25,0.08333333333333333,0.25,1.75,0.2857142857142857
12,85,1681,12,15,49,8,12,12,1,0.125,2,0.16666666666666666,2.2190091229762006,2.8041988258512567,1,8.237328105594568,65.89862484475654,0.25,7,0.875,0.03571428571428571,Iن,1293,1,0.3333333333333333,0.4166666666666667,0.0,0.25,1.25,0.0
12,86,1682,13,19,48,8,14,14,0,0.0,2,0.14285714285714285,2.3829445472089317,2.931457870689005,3,7.692746414088578,61.541971312708625,0.125,6,0.75,0.07142857142857142,Uن,1751,1,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.35714285714285715,1.4615384615384615,0.0
12,87,1683,20,32,79,12,20,20,0,0.0,1,0.05,2.080230201913696,1.86907304435603,6,8.698341702450255,104.38010042940307,0.0,9,0.75,0.045454545454545456,Uن,1751,1,0.45,0.2,0.0,0.35,1.6,0.08333333333333333
12,88,1684,21,40,99,15,20,21,0,0.0,1,0.05,1.991185770608759,2.0755469613925306,3,8.994140900495394,134.91211350743092,0.06666666666666667,14,0.9333333333333333,0.009523809523809525,Iن,1293,1,0.42857142857142855,0.3333333333333333,0.047619047619047616,0.19047619047619047,1.9047619047619047,0.26666666666666666
12,89,1685,10,15,38,5,9,10,0,0.0,0,0.0,2.312679449608953,2.03342375548695,24,7.92616201589595,39.63081007947975,0.0,5,1.0,0.0,Uن,1751,1,0.3,0.3,0.2,0.2,1.5,0.0
12,90,1686,23,34,84,11,21,23,0,0.0,0,0.0,2.4128525583762115,2.287801729930226,10,7.593394151529787,83.52733566682765,0.0,9,0.8181818181818182,0.03636363636363636,Iن,1293,1,0.30434782608695654,0.2608695652173913,0.17391304347826086,0.2608695652173913,1.4782608695652173,0.2727272727272727
12,91,1687,9,17,38,6,9,9,0,0.0,0,0.0,2.6589473929244627,3.1895239736858656,21,6.775884806637293,40.65530883982376,0.0,5,0.8333333333333334,0.06666666666666667,Iن,1293,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.8888888888888888,0.16666666666666666
12,92,1688,11,16,45,7,9,11,1,0.14285714285714285,1,0.1111111111111111,2.3897286630654384,2.530199698203082,1,7.6702100690258765,53.691470483181135,0.14285714285714285,6,0.8571428571428571,0.047619047619047616,Iن,1293,1,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.4545454545454546,0.14285714285714285
12,93,1689,12,24,56,10,12,12,0,0.0,0,0.0,2.051477243316127,2.1071967156276026,6,8.793856963426652,87.93856963426653,0.0,9,0.9,0.022222222222222223,Iن,1293,1,0.5,0.3333333333333333,0.08333333333333333,0.08333333333333333,2.0,0.1
12,94,1690,12,19,47,7,12,12,1,0.14285714285714285,1,0.08333333333333333,1.6000096217886781,1.7558748556724915,1,10.293599939310658,72.05519957517461,0.2857142857142857,7,1.0,0.0,Uن,1751,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.5833333333333333,0.14285714285714285
12,95,1691,6,12,26,4,6,6,0,0.0,0,0.0,2.6633262422626025,2.7585332571826817,48,6.761338583997648,27.04535433599059,0.0,4,1.0,0.0,Iم,551,1,0.5,0.16666666666666666,0.0,0.3333333333333333,2.0,0.0
12,96,1692,20,29,72,11,19,20,0,0.0,0,0.0,2.5746809405265667,2.444044795918076,59,7.055811902314352,77.61393092545788,0.0,9,0.8181818181818182,0.03636363636363636,Uن,1751,1,0.2,0.35,0.1,0.35,1.45,0.18181818181818182
12,97,1693,8,15,36,6,7,8,0,0.0,0,0.0,2.29165615906279,2.2187008595781523,22,7.995999875408228,47.97599925244937,0.0,6,1.0,0.0,Iن,1293,1,0.375,0.375,0.125,0.125,1.875,0.16666666666666666
12,98,1694,9,14,35,5,7,9,0,0.0,0,0.0,2.6991781271666997,2.530199698203082,234,6.6422412002800595,33.2112060014003,0.0,4,0.8,0.1,Iم,551,1,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.5555555555555556,0.2
12,99,1695,14,20,57,9,14,14,0,0.0,0,0.0,2.3193762282704355,2.100370545117563,5,7.903915798715129,71.13524218843617,0.1111111111111111,8,0.8888888888888888,0.027777777777777776,Iن,1293,1,0.35714285714285715,0.35714285714285715,0.0,0.2857142857142857,1.4285714285714286,0.1111111111111111
12,100,1696,46,74,166,29,42,46,0,0.0,1,0.023809523809523808,2.1564737201293833,2.287801729930226,6,8.445066217236507,244.9069202998587,0.0,26,0.896551724137931,0.007389162561576354,Iم,551,1,0.391304347826087,0.1956521739130435,0.13043478260869565,0.2826086956521739,1.608695652173913,0.10344827586206896
12,101,1697,21,41,102,16,20,21,0,0.0,0,0.0,2.1996816369570396,2.2845698627362294,6,8.30153262440516,132.82452199048257,0.0,16,1.0,0.0,Iن,1293,1,0.5714285714285714,0.19047619047619047,0.047619047619047616,0.19047619047619047,1.9523809523809523,0.375
12,102,1698,14,24,57,7,13,14,0,0.0,0,0.0,2.165127211812742,2.110589710299249,43,8.416319940094684,58.91423958066279,0.0,7,1.0,0.0,Uن,1751,1,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.35714285714285715,1.7142857142857142,0.2857142857142857
12,103,1699,6,11,26,4,6,6,0,0.0,0,0.0,2.0619230982830605,2.302366756861226,5,8.759156584336878,35.03662633734751,0.25,4,1.0,0.0,Iن,1293,1,0.5,0.16666666666666666,0.0,0.3333333333333333,1.8333333333333333,0.25
12,104,1700,10,15,34,4,9,10,0,0.0,0,0.0,2.3852135469809053,2.2879862808738336,108,7.685208959998766,30.740835839995064,0.0,4,1.0,0.0,Iن,1293,1,0.3,0.1,0.1,0.5,1.5,0.0
12,105,1701,11,19,48,5,10,11,0,0.0,0,0.0,2.2536768799235385,2.5809249756756194,35,8.122164309804479,40.61082154902239,0.0,5,1.0,0.0,Uن,1751,1,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.36363636363636365,1.7272727272727273,0.2
12,106,1702,7,11,30,4,6,7,0,0.0,0,0.0,2.7117529613141693,2.584649078399817,167,6.600468505437031,26.401874021748124,0.0,4,1.0,0.0,Uن,1751,1,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.5
12,107,1703,14,22,58,9,13,14,0,0.0,0,0.0,2.257604114961597,2.571708831808688,13,8.109118317396327,72.98206485656694,0.0,8,0.8888888888888888,0.027777777777777776,Uن,1751,1,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.2857142857142857,1.5714285714285714,0.0
12,108,1704,17,23,67,9,15,17,0,0.0,0,0.0,2.590307042428153,2.24551266781415,92,7.0039031153939,63.035128038545096,0.0,8,0.8888888888888888,0.027777777777777776,Iن,1293,1,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.23529411764705882,1.3529411764705883,0.2222222222222222
12,109,1705,29,49,122,18,29,29,0,0.0,0,0.0,2.1647288833533342,2.1071967156276026,27,8.417643158594984,151.51757685470972,0.0,17,0.9444444444444444,0.006535947712418301,Uن,1751,1,0.3448275862068966,0.2413793103448276,0.06896551724137931,0.3448275862068966,1.6896551724137931,0.16666666666666666
12,110,1706,19,31,78,12,19,19,0,0.0,0,0.0,2.139047515508704,2.061468186508152,13,8.5029548159532,102.03545779143839,0.0,12,1.0,0.0,Iن,1293,1,0.2631578947368421,0.3684210526315789,0.05263157894736842,0.3157894736842105,1.631578947368421,0.25
12,111,1707,23,34,93,18,23,23,0,0.0,0,0.0,2.2329348560004703,2.365068001998339,9,8.191067821819345,147.43922079274822,0.0,17,0.9444444444444444,0.006535947712418301,Uن,1751,1,0.5652173913043478,0.17391304347826086,0.043478260869565216,0.21739130434782608,1.4782608695652173,0.2222222222222222
13,1,1708,15,23,59,8,14,15,0,0.0,0,0.0,2.5688190034432137,2.4853291517056455,167,7.075284835802005,56.60227868641604,0.0,8,1.0,0.0,Uن,1751,1,0.4,0.13333333333333333,0.13333333333333333,0.3333333333333333,1.5333333333333334,0.25
13,2,1709,26,42,112,22,26,26,0,0.0,0,0.0,2.0284245130740692,1.8626290331799806,7,8.870436475681606,195.14960246499533,0.0,21,0.9545454545454546,0.004329004329004329,Uن,1751,1,0.5384615384615384,0.3076923076923077,0.038461538461538464,0.11538461538461539,1.6153846153846154,0.3181818181818182
13,3,1710,24,37,96,16,23,24,0,0.0,0,0.0,1.9943618288397866,2.0084331354144873,14,8.983590263426745,143.73744421482792,0.0,14,0.875,0.016666666666666666,Uن,1751,1,0.4583333333333333,0.20833333333333334,0.125,0.20833333333333334,1.5416666666666667,0.125
13,4,1711,27,40,105,20,27,27,0,0.0,1,0.037037037037037035,1.7244320562505664,1.815924731079909,2,9.880277558637433,197.60555117274865,0.1,18,0.9,0.010526315789473684,Uن,1751,1,0.6296296296296297,0.1111111111111111,0.037037037037037035,0.2222222222222222,1.4814814814814814,0.05
13,5,1712,25,42,108,14,24,25,0,0.0,0,0.0,2.0060485179899272,1.9631454934424317,9,8.944767922402677,125.22675091363747,0.0,13,0.9285714285714286,0.01098901098901099,Uن,1751,1,0.44,0.12,0.2,0.24,1.68,0.0
13,6,1713,20,39,89,14,20,20,0,0.0,1,0.05,2.281288658550514,2.3285087936701845,28,8.030439966633718,112.42615953287205,0.0,12,0.8571428571428571,0.02197802197802198,Aب,102,1,0.6,0.1,0.0,0.3,1.95,0.07142857142857142
13,7,1714,15,22,57,9,15,16,0,0.0,0,0.0,2.6673183589060896,2.582063362911709,130,6.748077059561581,60.73269353605423,0.0,9,1.0,0.0,Aد,44,1,0.375,0.1875,0.125,0.3125,1.4666666666666666,0.2222222222222222
13,8,1715,15,21,58,12,15,15,0,0.0,0,0.0,2.2148279910388524,2.4166978778117856,2,8.251217525245675,99.0146103029481,0.08333333333333333,11,0.9166666666666666,0.015151515151515152,Aر,71,1,0.4666666666666667,0.26666666666666666,0.2,0.06666666666666667,1.4,0.08333333333333333
13,9,1716,5,10,28,5,5,5,0,0.0,1,0.2,2.193130603954936,2.2041199826559246,60,8.323294684985383,41.616473424926916,0.0,5,1.0,0.0,Aل,15,1,1.0,0.0,0.0,0.0,2.0,0.2
13,10,1717,14,24,53,8,12,14,0,0.0,2,0.16666666666666666,1.7691361347293768,1.7812653844311308,4,9.731773824382623,77.85419059506098,0.125,8,1.0,0.0,Aر,71,1,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.07142857142857142,1.7142857142857142,0.25
13,11,1718,35,52,120,19,32,35,0,0.0,2,0.0625,2.441236784426702,2.2227164711475833,44,7.499103793561029,142.48297207765955,0.0,15,0.7894736842105263,0.029239766081871343,Aل,15,1,0.42857142857142855,0.11428571428571428,0.14285714285714285,0.3142857142857143,1.4857142857142858,0.21052631578947367
13,12,1719,9,15,42,7,8,9,0,0.0,0,0.0,1.4860481104496923,1.4471580313422192,6,10.672171885563461,74.70520319894423,0.0,7,1.0,0.0,Aل,15,1,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,1.6666666666666667,0.2857142857142857
13,13,1720,19,34,83,13,16,19,1,0.07692307692307693,1,0.0625,1.8269700614042939,1.9637878273455553,1,9.53965367852356,124.01549782080627,0.15384615384615385,13,1.0,0.0,Aل,15,1,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.10526315789473684,1.7894736842105263,0.3076923076923077
13,14,1721,27,45,103,15,24,27,0,0.0,1,0.041666666666666664,2.013691805035355,2.1583624920952498,13,8.919377472429183,133.79066208643775,0.0,12,0.8,0.0380952380952381,Aل,15,1,0.4444444444444444,0.1111111111111111,0.14814814814814814,0.2962962962962963,1.6666666666666667,0.06666666666666667
13,15,1722,11,23,52,9,11,11,0,0.0,0,0.0,2.012157603919231,1.9637878273455553,10,8.924473978220043,80.32026580398038,0.0,9,1.0,0.0,Aل,15,1,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,2.090909090909091,0.0
13,16,1723,45,73,181,35,44,45,0,0.0,0,0.0,2.4584142313496664,2.416640507338281,10,7.442041550029197,260.4714542510219,0.0,25,0.7142857142857143,0.03361344537815126,Aر,71,1,0.5111111111111111,0.26666666666666666,0.044444444444444446,0.17777777777777778,1.6222222222222222,0.11428571428571428
13,17,1724,42,67,180,31,43,43,1,0.03225806451612903,3,0.06976744186046512,1.6821022743411478,1.7634279935629373,1,10.020894050412785,310.64771556279635,0.1935483870967742,25,0.8064516129032258,0.015053763440860216,Aل,15,1,0.5116279069767442,0.20930232558139536,0.06976744186046512,0.20930232558139536,1.5952380952380953,0.12903225806451613
13,18,1725,27,49,118,13,23,27,0,0.0,0,0.0,1.9650749016940905,2.037426497940624,13,9.08087932952495,118.05143128382437,0.0,12,0.9230769230769231,0.01282051282051282,Aد,44,1,0.37037037037037035,0.14814814814814814,0.2962962962962963,0.18518518518518517,1.8148148148148149,0.3076923076923077
13,19,1726,15,23,58,8,15,16,0,0.0,0,0.0,2.283237394853763,2.4616323740912054,16,8.023966404758427,64.19173123806742,0.0,8,1.0,0.0,Aب,102,1,0.3125,0.1875,0.1875,0.3125,1.5333333333333334,0.25
13,20,1727,7,12,33,5,7,7,0,0.0,0,0.0,1.8846040822028964,1.662757831681574,9,9.34819760561136,46.7409880280568,0.0,5,1.0,0.0,Aق,16,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.2
13,21,1728,13,22,54,9,12,13,0,0.0,0,0.0,2.114871484172161,2.093421685162235,12,8.583265853672938,77.24939268305644,0.0,8,0.8888888888888888,0.027777777777777776,Aب,102,1,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.07692307692307693,1.6923076923076923,0.1111111111111111
13,22,1729,19,38,100,15,19,20,0,0.0,0,0.0,1.9686233265023545,1.99563519459755,5,9.069091717461784,136.03637576192676,0.06666666666666667,15,1.0,0.0,Aر,71,1,0.5,0.25,0.2,0.05,2.0,0.2
13,23,1730,15,27,69,10,15,15,0,0.0,0,0.0,2.0637236464734476,2.100370545117563,27,8.753175292717033,87.53175292717033,0.0,9,0.9,0.022222222222222223,Aب,102,1,0.5333333333333333,0.2,0.06666666666666667,0.2,1.8,0.0
13,24,1731,7,12,29,5,7,7,0,0.0,0,0.0,1.989709194509567,2.012837224705172,55,8.999045980123539,44.995229900617694,0.0,5,1.0,0.0,Aر,71,1,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.0
13,25,1732,23,37,93,14,20,23,0,0.0,0,0.0,2.0284293521272976,1.7196663469151314,9,8.870420400694732,124.18588560972626,0.0,13,0.9285714285714286,0.01098901098901099,Aر,71,1,0.391304347826087,0.21739130434782608,0.2608695652173913,0.13043478260869565,1.608695652173913,0.07142857142857142
13,26,1733,16,28,73,12,16,16,0,0.0,0,0.0,2.178448606994746,2.123851640967086,22,8.37206722317649,100.46480667811788,0.0,10,0.8333333333333334,0.030303030303030304,Aع,2,1,0.5,0.25,0.0625,0.1875,1.75,0.0
13,27,1734,19,25,68,11,19,19,0,0.0,0,0.0,2.6762309260660815,2.7151673578484576,18,6.718470152315234,73.90317167546758,0.0,10,0.9090909090909091,0.01818181818181818,Aب,102,1,0.15789473684210525,0.42105263157894735,0.15789473684210525,0.2631578947368421,1.3157894736842106,0.2727272727272727
13,28,1735,11,17,53,9,11,11,0,0.0,0,0.0,2.3848060311838806,2.4653828514484184,13,7.686562698174011,69.1790642835661,0.0,5,0.5555555555555556,0.1111111111111111,Uب,13,1,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,1.5454545454545454,0.3333333333333333
13,29,1736,8,14,37,6,7,8,0,0.0,1,0.14285714285714285,2.1621307560981475,2.271537117516766,17,8.426273950518082,50.557643703108496,0.0,6,1.0,0.0,Aب,102,1,0.5,0.25,0.25,0.0,1.75,0.16666666666666666
13,30,1737,28,46,106,14,25,28,0,0.0,0,0.0,2.370384609725487,2.271947145902344,28,7.734469623284862,108.28257472598807,0.0,13,0.9285714285714286,0.01098901098901099,Aب,102,1,0.25,0.25,0.17857142857142858,0.32142857142857145,1.6428571428571428,0.21428571428571427
13,31,1738,51,72,195,31,48,51,0,0.0,0,0.0,2.1816060224219003,2.110589710299249,5,8.361578516161794,259.2089340010156,0.03225806451612903,26,0.8387096774193549,0.017204301075268817,Aد,44,1,0.3333333333333333,0.27450980392156865,0.11764705882352941,0.27450980392156865,1.411764705882353,0.1935483870967742
13,32,1739,13,25,55,9,13,13,0,0.0,0,0.0,2.203494271403895,2.436162647040756,10,8.288867326920617,74.59980594228554,0.0,9,1.0,0.0,Aب,102,1,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077,1.9230769230769231,0.2222222222222222
13,33,1740,39,62,137,22,37,39,0,0.0,1,0.02702702702702703,2.484524828486146,2.5193815907055903,42,7.355304023827239,161.81668852419926,0.0,20,0.9090909090909091,0.008658008658008658,Aد,44,1,0.3076923076923077,0.2564102564102564,0.1794871794871795,0.2564102564102564,1.5897435897435896,0.22727272727272727
13,34,1741,14,22,53,8,12,14,0,0.0,1,0.08333333333333333,2.405475261360118,2.4047798573176338,28,7.617901001751877,60.94320801401501,0.0,7,0.875,0.03571428571428571,Aق,16,1,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.0
13,35,1742,19,30,87,15,19,19,0,0.0,0,0.0,2.0282967779597962,2.0530784434834195,9,8.870860802546412,133.06291203819617,0.0,13,0.8666666666666667,0.01904761904761905,Aر,71,1,0.631578947368421,0.15789473684210525,0.15789473684210525,0.05263157894736842,1.5789473684210527,0.13333333333333333
