surah	verse	A	D	DISPUTE	A_resid	D_resid	DISPUTE_resid	len_char	len_word	n_hapax	rarity	ar-tafsir-al-tabari	ar-tafseer-al-qurtubi	ar-tafsir-ibn-kathir	ar-tafsir-al-baghawi	ar-tafseer-tanwir-al-miqbas	ar-tafseer-al-saddi	ar-tafsir-al-wasit	ar-tafsir-muyassar
27	51	0.396839	0.175273	0.485258	-0.285078	-0.477552	0.152416	51	9	0	8.699366	0.432328	0.577854	0.224343	0.685856	0.205741	0.316469	0.380933	0.351187
27	52	0.452203	0.396047	0.336319	-0.179933	1.133022	-1.380740	56	12	0	8.193250	0.206863	0.417094	0.711594	0.280548	0.661482	0.481719	0.201251	0.657072
27	53	0.245259	0.141236	0.456096	-0.246899	-0.576509	0.445155	32	5	0	6.952684	0.197563	0.392399	0.314945	0.147611	0.180003	0.272210	0.144804	0.312540
27	54	0.354715	0.121492	0.436440	-0.173404	-1.026185	0.031595	46	8	0	7.406463	0.067591	0.211915	0.340282	0.345574	0.415250	0.382457	0.601668	0.472979
27	55	0.328867	0.321099	0.421367	-0.779246	0.920849	-0.435481	59	12	0	9.038034	0.123396	0.224904	0.184493	0.118185	0.404666	0.542335	0.559974	0.472979
27	56	0.371222	0.325208	0.456336	-0.815826	0.960865	-0.230749	76	17	0	8.021216	0.411321	0.175513	0.212716	0.194676	0.117303	0.791613	0.569756	0.496873
27	57	0.290220	0.231619	0.397336	-0.646506	0.224671	-0.596197	45	7	0	9.874052	0.067191	0.097178	0.280308	0.231318	0.142479	0.662925	0.230196	0.610167
27	58	0.176686	0.149675	0.414277	-1.205282	0.056951	-0.356219	38	7	0	10.383368	0.102229	0.086193	0.242543	0.137428	0.194035	0.263951	0.074567	0.312540
27	59	0.763240	0.054402	0.603993	0.959705	-1.691966	0.806354	62	13	0	7.385526	0.556687	0.803400	0.741421	0.790411	0.930324	0.781591	0.769323	0.732761
27	60	0.767810	0.169500	0.608907	-0.089430	0.164152	0.146269	134	29	0	8.540554	0.591565	0.745109	0.854955	0.670301	0.852229	0.687781	0.810536	0.930003
27	61	0.602119	0.338799	0.336319	-0.421725	1.116353	-1.816952	113	23	0	8.254822	0.306206	0.364096	0.759702	0.465202	0.636626	0.835792	0.564064	0.885263
27	62	0.684112	0.269824	0.412318	0.208300	0.618693	-0.606059	89	18	0	7.880928	0.280067	0.885103	0.949727	0.461033	0.817591	0.742142	0.599182	0.738053
27	63	0.482531	0.133018	0.378138	-0.690527	-0.674346	-1.138498	105	22	0	7.537411	0.474182	0.278303	0.423108	0.296103	0.452453	0.674952	0.439224	0.821921
27	64	0.539990	0.305063	0.414231	-0.490557	0.806057	-0.704585	100	21	0	8.016545	0.316549	0.253528	0.669820	0.389432	0.563422	0.680484	0.674872	0.771809
27	65	0.619658	0.225445	0.489737	0.300073	0.060307	0.169074	72	15	0	7.273418	0.482601	0.663727	0.796264	0.314785	0.640234	0.830901	0.712396	0.516357
27	66	0.768091	0.192631	0.740115	0.661889	0.041372	1.136536	61	16	0	9.560692	0.875481	0.838839	0.724984	0.878368	0.922306	0.559333	0.829057	0.516357
27	67	0.363364	0.325188	0.397336	-0.256887	0.787411	-0.386016	52	9	0	7.431300	0.038887	0.771889	0.128768	0.451652	0.648493	0.191309	0.328736	0.347178
27	68	0.326652	0.252746	0.414277	-0.761350	0.391644	-0.457108	58	12	0	8.865150	0.155629	0.134541	0.281430	0.336353	0.123877	0.704859	0.367944	0.508579
27	69	0.272801	0.177077	0.397336	-0.658517	-0.182050	-0.452652	48	9	0	8.040362	0.237572	0.129009	0.332665	0.087155	0.153624	0.321841	0.270446	0.650096
27	70	0.265525	0.111009	0.336319	-0.736994	-0.908554	-1.350197	40	9	0	9.368744	0.122996	0.092688	0.330420	0.257858	0.280629	0.364657	0.342126	0.332826
27	71	0.208397	0.157393	0.336319	-0.572381	-0.165416	-0.903665	36	7	0	6.682400	0.267319	0.065587	0.143682	0.057569	0.159557	0.324246	0.214240	0.434974
27	72	0.389402	0.236349	0.523779	-0.183624	-0.002016	0.429651	40	9	0	8.851890	0.605115	0.525818	0.471616	0.472819	0.091886	0.227470	0.463358	0.257136
27	73	0.221195	0.117664	0.336319	-0.924547	-0.588909	-1.247603	47	10	0	7.976219	0.179843	0.070478	0.104073	0.235728	0.282713	0.138390	0.226427	0.531911
27	74	0.187540	0.151860	0.399100	-1.082097	-0.004526	-0.433926	38	8	0	9.052066	0.223380	0.232200	0.328817	0.095334	0.287203	0.164769	0.090362	0.078255
27	75	0.317191	0.109205	0.401448	-0.410475	-1.071352	-0.242517	46	10	0	7.473269	0.281671	0.432328	0.241421	0.272851	0.307729	0.356479	0.217688	0.427357
27	76	0.414338	0.272250	0.786665	-0.429004	0.386960	1.482728	58	12	0	8.956262	0.270125	0.206623	0.450208	0.405709	0.640394	0.519804	0.580901	0.240940
27	77	0.161101	0.152963	0.385137	-0.505421	0.034295	-0.053713	24	4	0	6.779170	0.070157	0.057729	0.049391	0.072322	0.162604	0.422627	0.213037	0.240940
27	78	0.343700	0.369047	0.513046	-0.218931	1.038054	0.556179	43	9	0	7.393427	0.197563	0.179362	0.120991	0.340523	0.580821	0.547226	0.188983	0.594131
27	79	0.277311	0.223902	0.378138	-0.290991	0.119446	-0.430175	36	8	0	6.908190	0.192591	0.112091	0.252325	0.066469	0.533916	0.533595	0.184734	0.342768
27	80	0.444476	0.477470	0.603523	-0.233880	1.562156	0.673121	55	11	0	8.839958	0.222579	0.345414	0.088759	0.728752	0.689865	0.220734	0.504250	0.755452
27	81	0.536081	0.199286	0.446154	-0.078308	-0.213385	-0.224503	71	15	0	7.902515	0.440106	0.809493	0.142158	0.569195	0.767800	0.578897	0.398332	0.582665
27	82	0.852109	0.209610	0.823582	0.916368	0.674650	1.512744	87	17	0	8.225863	0.894885	0.966405	0.968008	0.988855	0.622755	0.757697	0.755693	0.862572
27	83	0.403574	0.208667	0.336319	-0.397422	-0.154566	-1.460182	52	11	0	9.245952	0.500241	0.224182	0.512749	0.401780	0.271729	0.302357	0.566549	0.449006
27	84	0.432970	0.201852	0.421367	-0.248856	-0.172230	-0.213276	69	13	0	6.975722	0.155067	0.232922	0.436658	0.449326	0.698044	0.488534	0.357120	0.646087
27	85	0.292525	0.221416	0.436440	-0.525853	0.100295	-0.122821	40	8	0	8.803966	0.098380	0.133499	0.160600	0.435856	0.355035	0.224904	0.285840	0.646087
27	86	0.476718	0.267780	0.446154	-0.374819	0.414974	-0.256790	80	16	0	7.700120	0.345093	0.179362	0.491421	0.305805	0.864096	0.392319	0.588278	0.647370
27	87	0.788897	0.203536	0.713782	0.531197	0.329099	0.946006	85	19	0	8.572827	0.881414	0.917816	0.882056	0.953897	0.611851	0.699727	0.650657	0.713759
27	88	0.684764	0.140455	0.621243	-0.419495	-0.609787	-0.125722	92	20	2	9.892016	0.656751	0.861530	0.555885	0.643842	0.959189	0.510423	0.602550	0.687941
27	89	0.602790	0.318594	0.514089	0.443587	0.639970	0.311980	50	11	0	8.469068	0.510664	0.805805	0.360087	0.835953	0.786883	0.350385	0.575048	0.597498
27	90	0.481228	0.181928	0.385137	-0.237426	-0.394166	-0.837617	64	13	0	8.583301	0.812460	0.369147	0.439945	0.403223	0.403544	0.250000	0.603993	0.567511
27	91	0.588027	0.263891	0.414277	-0.035704	0.407875	-0.505271	81	18	0	7.636772	0.484766	0.428400	0.701411	0.507216	0.873396	0.546264	0.328736	0.834028
27	92	0.414819	0.153103	0.336319	-0.641043	-0.535675	-1.519933	79	17	0	7.782078	0.382537	0.207425	0.498637	0.437620	0.218169	0.413165	0.326972	0.834028
27	93	0.577313	0.174832	0.336319	0.326495	-0.490758	-1.284192	63	12	0	7.294668	0.450850	0.420301	0.685696	0.605276	0.630131	0.703175	0.484124	0.638951
28	1	0.376253	0.302017	0.469830	2.226160	-0.291869	1.723076	3	1	0	0.000000	0.159718	0.292816	0.987733	0.377806	0.021087	0.703175	0.318313	0.149375
28	2	0.195588	0.221075	0.336319	-0.248419	0.359944	-0.703676	22	4	0	6.966881	0.077053	0.277181	0.131976	0.026139	0.058852	0.392319	0.258419	0.342768
28	3	0.423970	0.357882	0.336319	0.041780	0.848518	-1.145076	46	9	0	7.486686	0.265475	0.431527	0.195718	0.163246	0.729715	0.643441	0.593409	0.369227
28	4	0.677317	0.187079	0.462464	-0.124470	-0.003772	-0.494964	105	20	0	9.052671	0.710953	0.510664	0.692672	0.507216	0.941549	0.790411	0.710311	0.554763
28	5	0.486279	0.103472	0.336319	-0.244010	-1.228830	-1.524484	70	12	0	8.682872	0.431446	0.316068	0.419019	0.508579	0.601507	0.453656	0.695718	0.464240
28	6	0.588198	0.119768	0.385137	0.149571	-1.038468	-0.850836	66	12	0	8.764172	0.603833	0.511867	0.419019	0.640154	0.647931	0.752566	0.525818	0.604394
28	7	0.812330	0.112973	0.675101	0.236046	-0.356779	0.495629	117	24	0	9.253289	0.752486	0.859124	0.819836	0.985487	0.785038	0.685856	0.871392	0.739416
28	8	0.727790	0.214340	0.496804	0.424589	0.183005	-0.087068	77	14	0	9.267619	0.843008	0.566068	0.633419	0.560215	0.764833	0.888470	0.826892	0.739416
28	9	0.735778	0.168778	0.576194	0.253914	-0.141218	0.233152	86	19	0	9.077183	0.789448	0.809253	0.608804	0.793618	0.851588	0.838438	0.660760	0.534317
28	10	0.718439	0.221256	0.704206	0.164437	0.285521	0.785353	85	18	0	9.764154	0.879971	0.841164	0.454378	0.871632	0.819035	0.602149	0.643201	0.635985
28	11	0.553790	0.062400	0.485682	0.240463	-1.925509	0.116875	48	11	0	8.972467	0.762428	0.585231	0.495109	0.570237	0.402742	0.517078	0.542736	0.554763
28	12	0.659557	0.170562	0.612607	0.013477	-0.300230	0.376896	81	17	0	9.832618	0.715362	0.721616	0.765314	0.843169	0.518201	0.607761	0.533595	0.571440
28	13	0.554101	0.466585	0.378138	-0.178736	1.645231	-1.044100	81	17	0	8.046851	0.388631	0.299711	0.559654	0.345574	0.810696	0.869468	0.344051	0.815026
28	14	0.502596	0.063703	0.671573	0.017369	-1.839407	1.072275	60	11	0	8.064991	0.652822	0.527421	0.360087	0.532713	0.355436	0.513470	0.557168	0.521648
28	15	0.807429	0.087977	0.758797	-0.731409	-0.495737	0.187930	191	41	1	9.579440	0.896648	0.845574	0.343249	0.955340	0.872434	0.839801	0.762508	0.943874
28	16	0.366551	0.236851	0.378138	-0.444116	0.181934	-0.713836	60	14	0	6.956077	0.420301	0.596937	0.343249	0.187700	0.485888	0.256575	0.168778	0.472979
28	17	0.500461	0.221717	0.433588	0.393243	-0.215497	0.039236	44	9	0	7.244767	0.299631	0.868345	0.343249	0.469291	0.576652	0.469452	0.607842	0.369227
28	18	0.616040	0.206563	0.581314	-0.187932	0.013799	0.223137	89	17	0	9.499367	0.747835	0.766276	0.484606	0.770767	0.302277	0.566309	0.631174	0.659076
28	19	0.564294	0.357260	0.442065	-0.987077	1.366059	-0.820933	153	34	0	8.060742	0.735969	0.403704	0.324487	0.675353	0.272851	0.764994	0.756735	0.580260
28	20	0.534417	0.180885	0.707883	-0.568232	-0.229360	0.779028	94	19	0	9.402474	0.825529	0.414368	0.283275	0.631815	0.622996	0.517078	0.454298	0.525978
28	21	0.336554	0.077494	0.401448	-0.480331	-1.458309	-0.336509	53	11	0	7.634803	0.442912	0.198845	0.366501	0.385584	0.368345	0.296584	0.290892	0.342768
28	22	0.497003	0.248176	0.385137	0.079145	0.078646	-0.652649	54	11	0	7.957857	0.753207	0.539769	0.250561	0.734445	0.498316	0.356479	0.542736	0.300513
28	23	0.810726	0.152822	0.651952	-0.315734	0.106710	-0.125011	140	30	1	9.842170	0.905468	0.860568	0.489897	0.904185	0.894083	0.714400	0.764112	0.953095
28	24	0.692692	0.164448	0.463049	0.491033	-0.410123	-0.132821	64	15	0	8.377522	0.775257	0.537684	0.773332	0.754650	0.633258	0.679763	0.849904	0.537684
28	25	0.798228	0.042495	0.597716	0.068102	-1.417883	0.119841	135	28	0	8.392071	0.816469	0.691469	0.862011	0.827053	0.730597	0.825850	0.803239	0.829137
28	26	0.609395	0.271749	0.558646	0.361885	0.352635	0.515111	60	12	0	8.067949	0.883178	0.147691	0.632697	0.548428	0.931767	0.757457	0.423268	0.550674
28	27	0.707956	0.149655	0.557134	-0.472887	-0.146090	-0.186771	144	32	0	8.780753	0.530228	0.984525	0.827694	0.759301	0.313582	0.704859	0.738214	0.805244
28	28	0.805755	0.245550	0.630280	0.921890	0.677827	0.806267	77	17	0	7.199810	0.831944	0.705099	0.959349	0.959990	0.615539	0.917896	0.842688	0.613534
28	29	0.694355	0.155087	0.604256	-0.712037	-0.227056	-0.293639	137	28	1	9.607469	0.891998	0.674952	0.659878	0.731398	0.363214	0.607761	0.834589	0.791052
28	30	0.592156	0.133078	0.514203	-0.690582	-0.742413	-0.524564	101	20	1	9.565975	0.643441	0.848461	0.690827	0.605997	0.391597	0.290972	0.671825	0.594131
28	31	0.558261	0.236911	0.463186	-0.549641	0.285854	-0.465601	98	23	0	8.910694	0.473461	0.390394	0.615779	0.369227	0.746552	0.857922	0.418618	0.594131
28	32	0.770797	0.153404	0.729497	-0.124211	-0.006053	0.634911	128	27	0	9.901646	0.775096	0.898252	0.763871	0.861129	0.653384	0.660520	0.708226	0.845895
28	33	0.170562	0.129209	0.336319	-1.027593	-0.111195	-1.054350	41	9	0	7.162275	0.155067	0.045943	0.218329	0.069115	0.118024	0.285038	0.132697	0.340282
28	34	0.418347	0.326171	0.409134	-1.094010	0.757879	-1.183462	72	15	2	10.283529	0.633018	0.045943	0.627486	0.627566	0.375160	0.184493	0.512829	0.340282
28	35	0.635283	0.194616	0.436440	-0.094125	-0.071667	-0.620248	91	16	0	9.281703	0.667094	0.412604	0.751443	0.569195	0.743345	0.775016	0.495430	0.668137
28	36	0.472699	0.327774	0.401448	-0.521037	0.912764	-0.661478	89	17	0	7.811804	0.239096	0.187139	0.569115	0.292816	0.374038	0.868586	0.529506	0.721296
28	37	0.461414	0.204057	0.336319	-0.542800	-0.046058	-1.531450	88	19	0	7.366565	0.378047	0.266918	0.268040	0.410920	0.697563	0.630613	0.509942	0.529266
28	38	0.765054	0.139853	0.532095	-0.121369	-0.141128	-0.227977	136	29	0	8.531316	0.627245	0.590042	0.786081	0.825128	0.857842	0.931206	0.715523	0.787364
28	39	0.344702	0.187440	0.336319	-0.709758	-0.169340	-1.473807	63	12	0	8.568977	0.256414	0.311097	0.256414	0.345574	0.461835	0.496552	0.191870	0.437861
28	40	0.361149	0.256374	0.400245	-0.657073	0.365053	-0.640647	62	11	0	9.115005	0.682890	0.288486	0.173428	0.164929	0.520606	0.321841	0.255452	0.481559
28	41	0.280969	0.150577	0.401448	-0.678628	-0.428930	-0.322513	54	10	0	7.610265	0.195077	0.235568	0.271087	0.199727	0.337476	0.384140	0.109766	0.514913
28	42	0.433521	0.114917	0.401448	-0.607790	-1.192251	-0.902705	59	11	1	9.297517	0.420943	0.543938	0.386867	0.515555	0.376042	0.493586	0.299150	0.432088
28	43	0.666864	0.244147	0.401448	0.172835	0.371271	-0.676669	90	16	0	7.973948	0.453175	0.568072	0.755292	0.489737	0.789368	0.654907	0.802437	0.821921
28	44	0.514753	0.136225	0.378138	-0.070644	-0.873016	-0.927210	64	13	0	8.261936	0.416613	0.330741	0.713358	0.545943	0.474503	0.447883	0.667335	0.521648
28	45	0.609876	0.293297	0.378138	-0.298727	0.759561	-1.281005	100	19	0	8.961492	0.400096	0.442672	0.444355	0.708948	0.781190	0.604554	0.771328	0.725866
28	46	0.779486	0.051054	0.394621	0.450827	-1.480557	-0.937564	96	20	0	7.949083	0.750401	0.667736	0.743826	0.830019	0.783114	0.950048	0.743666	0.767078
28	47	0.561839	0.133038	0.459750	-0.255641	-0.705624	-0.243089	103	18	0	7.280230	0.360006	0.586754	0.601668	0.578015	0.789529	0.354314	0.690106	0.534317
28	48	0.800824	0.160419	0.640498	0.276701	0.172309	0.529350	135	28	0	7.010108	0.875000	0.709990	0.897771	0.769965	0.673268	0.909076	0.723701	0.847819
28	49	0.355326	0.191188	0.336319	-0.420905	-0.183494	-1.180017	61	13	0	6.637240	0.379971	0.319115	0.048028	0.233964	0.227550	0.708547	0.541052	0.384381
28	50	0.545311	0.457785	0.461262	-0.607005	1.766102	-0.401960	118	25	0	7.566963	0.591806	0.216886	0.314945	0.301475	0.844051	0.907312	0.441549	0.744468
28	51	0.560656	0.169780	0.586376	0.663772	-0.736312	0.905534	36	7	0	8.100498	0.727149	0.556928	0.555324	0.573845	0.339080	0.998958	0.476828	0.257136
28	52	0.537534	0.206663	0.575369	0.666311	-0.381123	1.011743	41	8	0	6.759350	0.646488	0.660840	0.474503	0.773573	0.448765	0.371472	0.497274	0.427357
28	53	0.433311	0.221636	0.336319	-0.287589	0.010514	-1.285846	69	15	0	6.811437	0.314224	0.187139	0.474503	0.480917	0.223701	0.840282	0.335552	0.610167
28	54	0.679793	0.199727	0.496174	0.353857	-0.057998	-0.031122	76	12	0	9.084960	0.582906	0.806446	0.709028	0.784557	0.535600	0.651058	0.584830	0.783916
28	55	0.612823	0.183230	0.519564	-0.046718	-0.219436	0.040470	88	15	0	8.572342	0.650096	0.355757	0.806687	0.658595	0.515154	0.651058	0.481318	0.783916
28	56	0.667736	0.228031	0.609056	0.634456	0.091416	0.890006	64	14	0	6.792126	0.830099	0.428961	0.881815	0.583066	0.607601	0.796584	0.655228	0.558531
28	57	0.773172	0.105496	0.336319	0.045299	-0.577301	-1.926839	123	26	0	8.581045	0.723942	0.626604	0.693634	0.774375	0.762829	0.900096	0.795783	0.908114
28	58	0.644133	0.046584	0.508568	-0.202725	-1.871998	-0.221778	93	19	0	9.825517	0.504410	0.637348	0.667014	0.640154	0.681046	0.685055	0.629811	0.708226
28	59	0.658234	0.095253	0.443680	-0.089174	-1.031612	-0.490305	103	21	0	8.004045	0.483002	0.623156	0.699567	0.594452	0.649375	0.795702	0.674391	0.746232
28	60	0.525858	0.220574	0.397336	-0.335857	0.053191	-0.823458	84	17	0	8.235809	0.398012	0.283515	0.550754	0.435856	0.457745	0.870991	0.392960	0.817030
28	61	0.618966	0.191850	0.526574	-0.092094	-0.111881	0.057141	91	17	0	8.447270	0.701090	0.395606	0.601668	0.561257	0.557088	0.798348	0.462957	0.873717
28	62	0.360207	0.325108	0.399100	-0.218463	0.758994	-0.331097	47	8	0	7.765347	0.141357	0.110487	0.475144	0.153223	0.476026	0.690747	0.390876	0.443794
28	63	0.536472	0.276239	0.378138	-0.506173	0.600505	-1.183250	105	20	0	7.960924	0.276379	0.326732	0.388470	0.533836	0.896328	0.538967	0.698044	0.633018
28	64	0.515876	0.259321	0.765956	-0.097314	0.306275	1.482134	78	14	0	7.312103	0.242704	0.350305	0.668858	0.418457	0.741260	0.658034	0.429682	0.617704
28	65	0.267980	0.214240	0.336319	-0.387172	0.084728	-1.060944	38	6	0	7.694987	0.134541	0.074166	0.464400	0.139833	0.594291	0.134461	0.310215	0.291934
28	66	0.346075	0.164589	0.508568	-0.315466	-0.560954	0.344067	41	7	0	9.149534	0.517880	0.421825	0.135183	0.407232	0.089240	0.535760	0.331543	0.329939
28	67	0.274906	0.158074	0.336319	-0.772992	-0.337812	-1.312695	52	11	0	8.054994	0.263791	0.134541	0.198044	0.150257	0.319596	0.600144	0.177277	0.355597
28	68	0.705390	0.225846	0.706588	0.563830	0.212362	1.215428	75	16	0	7.191033	0.888310	0.923428	0.628047	0.748877	0.810375	0.432890	0.679282	0.531911
28	69	0.167886	0.119568	0.399100	-1.108970	-0.247448	-0.383955	34	7	0	9.052066	0.216004	0.147691	0.279266	0.075369	0.243345	0.217607	0.114176	0.049631
28	70	0.354564	0.283675	0.397336	-0.767423	0.682030	-0.622274	76	17	0	7.219910	0.190587	0.145767	0.430404	0.447883	0.681046	0.356479	0.075770	0.508579
28	71	0.469121	0.189284	0.378138	-0.631618	-0.136890	-1.076667	98	20	0	7.465198	0.462556	0.278303	0.352389	0.414609	0.612572	0.629009	0.423268	0.580260
28	72	0.423048	0.253408	0.524065	-0.909168	0.483803	0.075047	109	22	0	7.339979	0.353031	0.195398	0.305404	0.312460	0.586594	0.498396	0.561658	0.571440
28	73	0.416563	0.188703	0.378138	-0.574798	-0.224154	-1.029167	74	13	0	8.632935	0.432328	0.145767	0.479314	0.278544	0.489256	0.498396	0.310936	0.697963
28	74	0.305033	0.208768	0.378138	-0.429610	-0.017629	-0.650572	47	8	0	7.765347	0.132216	0.401620	0.214561	0.209509	0.156992	0.583547	0.415731	0.326090
28	75	0.562961	0.254370	0.426956	-0.221206	0.336038	-0.525272	86	17	0	8.212378	0.613454	0.362412	0.292014	0.459670	0.577053	0.845173	0.435215	0.918698
28	76	0.891116	0.116301	0.863637	0.125872	0.173411	0.939805	143	32	1	8.976438	0.960632	0.954378	0.753849	0.913005	0.970414	0.838438	0.840042	0.898172
28	77	0.686618	0.205901	0.549001	-0.371240	0.318845	-0.080538	138	30	0	7.967385	0.741581	0.741742	0.566389	0.850545	0.552999	0.727069	0.448204	0.864416
28	78	0.776319	0.137528	0.659145	0.000923	-0.145599	0.463323	133	30	0	7.939168	0.729875	0.748236	0.871392	0.758820	0.651379	0.861369	0.715763	0.873717
28	79	0.635143	0.090783	0.401448	-0.206844	-1.122612	-0.833451	100	22	0	8.222831	0.660279	0.642319	0.399936	0.634541	0.552598	0.877806	0.594692	0.718970
28	80	0.585812	0.211273	0.394621	0.049661	-0.022348	-0.701399	85	16	0	7.142563	0.379971	0.236610	0.567992	0.678400	0.626283	0.777181	0.529105	0.890956
28	81	0.663266	0.396328	0.591073	0.199918	1.361483	0.479638	81	17	0	8.086128	0.916052	0.507537	0.899054	0.980035	0.531831	0.569836	0.505292	0.396488
28	82	0.811307	0.065166	0.765727	0.121353	-0.910906	0.927596	142	28	0	8.148980	0.867864	0.790170	0.774856	0.848060	0.790170	0.789849	0.768602	0.860888
28	83	0.640455	0.090423	0.378138	0.117178	-1.235942	-1.082180	82	15	0	8.459145	0.605115	0.615779	0.724182	0.682328	0.661963	0.906030	0.334108	0.594131
28	84	0.473441	0.268582	0.407519	-0.578874	0.507744	-0.615450	94	19	0	7.556004	0.334830	0.218489	0.407713	0.197162	0.510904	0.865058	0.488775	0.764593
28	85	0.788306	0.092106	0.752623	0.588188	-0.833835	1.216306	86	20	0	7.795563	0.858884	0.605917	0.897290	0.836434	0.829458	0.799230	0.760263	0.718970
28	86	0.431196	0.298348	0.463094	-0.452142	0.658951	-0.045114	75	16	0	7.335725	0.348541	0.188342	0.343970	0.524695	0.723140	0.731479	0.025898	0.563502
28	87	0.360608	0.127686	0.336319	-0.774881	-0.723477	-1.414850	79	18	0	7.051382	0.248877	0.377886	0.342367	0.465202	0.389513	0.594612	0.025898	0.440507
28	88	0.483182	0.179221	0.467436	-0.479954	-0.280142	-0.100073	87	22	0	7.018624	0.365619	0.520285	0.788085	0.407232	0.530148	0.514432	0.025898	0.713759
29	1	0.394824	0.479835	0.644529	2.296318	0.694499	2.611927	3	1	0	0.000000	0.147530	0.929682	0.986129	0.004089	0.118024	0.514432	0.313502	0.145205
29	2	0.604554	0.158234	0.516918	0.575133	-0.723976	0.440035	49	10	0	7.851414	0.561658	0.771408	0.547867	0.849423	0.630452	0.698124	0.578416	0.199086
29	3	0.703586	0.221115	0.485258	0.777336	0.108782	0.252304	68	12	0	6.969335	0.695879	0.857521	0.466725	0.602790	0.853191	0.698124	0.832906	0.621552
29	4	0.411642	0.102690	0.336319	-0.302831	-1.261823	-1.383630	54	11	0	8.450193	0.364657	0.599904	0.301716	0.305805	0.537604	0.414368	0.354715	0.414368
29	5	0.495470	0.230757	0.399100	0.090405	-0.027891	-0.370764	58	13	0	6.989823	0.185856	0.349663	0.366501	0.632617	0.796264	0.544419	0.579859	0.508579
29	6	0.406100	0.370891	0.378138	-0.244405	1.018724	-0.766342	53	11	0	7.885477	0.130212	0.231479	0.431126	0.354394	0.687540	0.567431	0.185455	0.661161
29	7	0.403724	0.104735	0.436440	-0.472929	-1.098608	-0.221597	81	12	0	7.208874	0.279426	0.284718	0.521809	0.515555	0.405228	0.377806	0.404747	0.440507
29	8	0.741701	0.194756	0.543434	0.064592	0.233586	-0.001272	114	23	0	8.316235	0.647130	0.716565	0.653624	0.838679	0.870991	0.598701	0.668698	0.939224
29	9	0.269764	0.157092	0.394621	-0.538199	-0.384650	-0.405993	49	7	0	7.562205	0.162524	0.221857	0.534397	0.276299	0.200690	0.381013	0.044019	0.337316
